query-id	corpus-id	score
51627	4906	1
36874	4902	1
36874	4905	1
36874	4705	1
36874	4906	1
7894	4799	1
7894	4815	1
7894	4817	1
6698	4703	1
6698	4745	1
6698	4744	1
43673	4703	1
43673	4815	1
43673	4817	1
43673	4907	1
78928	4703	1
78928	4799	1
78928	4745	1
50560	4703	1
50560	4799	1
50560	4745	1
50222	4799	1
50222	4815	1
50222	4817	1
40634	4703	1
40634	4799	1
40634	4745	1
29811	4799	1
29811	4815	1
29811	4817	1
10310	4772	1
10310	4733	1
7824	4733	1
7824	4896	1
15269	4896	1
15269	4718	1
13812	4733	1
13812	4896	1
48936	4772	1
48936	4733	1
62730	4733	1
62730	4896	1
64415	4896	1
64415	4718	1
36908	4733	1
36908	4896	1
56427	4772	1
56427	4733	1
43989	4733	1
43989	4896	1
8967	4769	1
8967	4872	1
38869	4808	1
38869	4810	1
38869	4708	1
8508	4815	1
8508	4908	1
61124	4815	1
61124	4909	1
48479	4815	1
48479	4909	1
33964	4815	1
33964	4908	1
26715	4815	1
26715	4909	1
13393	4876	1
13393	4875	1
13393	4756	1
81311	4876	1
81311	4875	1
81311	4756	1
16107	4876	1
16107	4875	1
16107	4756	1
32816	4876	1
32816	4875	1
32816	4756	1
36746	4876	1
36746	4875	1
36746	4756	1
69172	4876	1
69172	4875	1
69172	4756	1
52974	4876	1
52974	4875	1
52974	4756	1
61956	4876	1
61956	4875	1
61956	4756	1
2422	4876	1
2422	4875	1
2422	4756	1
38423	4751	1
38423	4752	1
38423	4895	1
59217	4707	1
59217	4704	1
16475	4738	1
16475	4707	1
71216	4738	1
71216	4707	1
24306	4738	1
24306	4707	1
55906	4709	1
55906	4732	1
55906	4910	1
10665	4707	1
10665	4910	1
10665	4738	1
38484	4709	1
38484	4732	1
38484	4900	1
29219	4709	1
29219	4910	1
29219	4738	1
16315	4709	1
16315	4732	1
16315	4910	1
54832	4709	1
54832	4910	1
54832	4738	1
64241	4709	1
64241	4732	1
64241	4910	1
44302	4709	1
44302	4910	1
44302	4738	1
4994	4709	1
4994	4732	1
4994	4910	1
81004	4709	1
81004	4910	1
81004	4738	1
64589	4896	1
64589	4911	1
64589	4729	1
44210	4895	1
44210	4911	1
44210	4729	1
72377	4895	1
72377	4911	1
72377	4729	1
20976	4895	1
20976	4896	1
20976	4911	1
66868	4838	1
66868	4844	1
26648	4838	1
26648	4883	1
71978	4750	1
71978	4890	1
71978	4892	1
17855	4838	1
17855	4845	1
1273	4838	1
1273	4844	1
73699	4838	1
73699	4750	1
20462	4719	1
20462	4780	1
20462	4912	1
20462	4778	1
33004	4719	1
33004	4891	1
43550	4780	1
43550	4912	1
43550	4778	1
8592	4912	1
8592	4778	1
26057	4719	1
26057	4780	1
26057	4891	1
9030	4719	1
9030	4780	1
9030	4778	1
41641	4719	1
41641	4912	1
41641	4778	1
19218	4715	1
19218	4798	1
19218	4797	1
8038	4717	1
8038	4801	1
8038	4797	1
51262	4717	1
51262	4891	1
51262	4801	1
51262	4797	1
36814	4891	1
36814	4797	1
25727	4784	1
25727	4783	1
25727	4709	1
50341	4707	1
50341	4913	1
22659	4783	1
22659	4913	1
22094	4784	1
22094	4783	1
22094	4709	1
8143	4707	1
8143	4913	1
49312	4784	1
49312	4783	1
49312	4709	1
25388	4707	1
25388	4913	1
76725	4784	1
76725	4783	1
76725	4709	1
19860	4707	1
19860	4913	1
40195	4783	1
40195	4913	1
58267	4775	1
58267	4914	1
9435	4785	1
9435	4915	1
9435	4914	1
69038	4785	1
69038	4914	1
55495	4785	1
55495	4775	1
55495	4914	1
73496	4916	1
73496	4917	1
73496	4918	1
92	4916	1
92	4917	1
92	4918	1
78338	4916	1
78338	4917	1
78338	4918	1
38205	4916	1
38205	4917	1
38205	4918	1
68026	4916	1
68026	4917	1
68026	4918	1
74733	4916	1
74733	4917	1
74733	4918	1
25568	4916	1
25568	4917	1
25568	4918	1
66204	4707	1
66204	4913	1
69990	4709	1
69990	4913	1
34526	4919	1
34526	4707	1
67495	4920	1
67495	4709	1
37492	4835	1
37492	4921	1
59305	4707	1
59305	4913	1
46815	4709	1
46815	4913	1
3772	4920	1
3772	4709	1
4666	4835	1
4666	4921	1
35968	4727	1
35968	4918	1
35968	4922	1
73803	4727	1
73803	4918	1
73803	4922	1
29779	4720	1
29779	4709	1
5584	4709	1
5584	4923	1
76437	4709	1
76437	4923	1
61265	4709	1
61265	4712	1
10076	4720	1
10076	4709	1
9454	4720	1
9454	4923	1
20880	4720	1
20880	4712	1
463	4720	1
463	4709	1
14649	4807	1
14649	4924	1
12460	4807	1
12460	4924	1
8525	4807	1
8525	4924	1
71985	4807	1
71985	4924	1
43596	4720	1
43596	4925	1
43596	4794	1
66068	4720	1
66068	4925	1
66068	4794	1
61651	4720	1
61651	4925	1
61651	4794	1
69534	4720	1
69534	4925	1
69534	4794	1
31647	4720	1
31647	4925	1
31647	4794	1
13233	4720	1
13233	4925	1
13233	4794	1
34470	4720	1
34470	4925	1
34470	4794	1
70881	4720	1
70881	4925	1
70881	4794	1
23534	4720	1
23534	4925	1
23534	4794	1
74429	4853	1
74429	4766	1
1809	4854	1
1809	4766	1
35841	4854	1
35841	4855	1
31710	4854	1
31710	4855	1
21599	4849	1
21599	4721	1
21599	4926	1
48117	4779	1
48117	4815	1
9927	4779	1
9927	4817	1
741	4779	1
741	4815	1
78072	4779	1
78072	4815	1
78072	4817	1
41284	4779	1
41284	4815	1
75469	4779	1
75469	4817	1
51975	4779	1
51975	4815	1
51975	4817	1
20019	4779	1
20019	4815	1
75008	4779	1
75008	4815	1
75008	4817	1
33100	4896	1
33100	4895	1
33100	4718	1
33100	4725	1
73004	4896	1
73004	4895	1
73004	4718	1
73004	4725	1
25267	4896	1
25267	4895	1
25267	4718	1
25267	4725	1
13329	4896	1
13329	4895	1
13329	4718	1
13329	4725	1
2886	4896	1
2886	4895	1
2886	4718	1
2886	4725	1
1779	4896	1
1779	4895	1
1779	4718	1
1779	4725	1
13440	4896	1
13440	4895	1
13440	4718	1
13440	4725	1
19627	4896	1
19627	4895	1
19627	4718	1
19627	4725	1
3505	4896	1
3505	4895	1
3505	4718	1
3505	4725	1
32010	4810	1
32010	4924	1
32010	4867	1
29149	4808	1
29149	4857	1
16052	4808	1
16052	4857	1
20927	4924	1
20927	4867	1
20927	4774	1
59348	4924	1
59348	4867	1
59348	4927	1
14855	4924	1
14855	4867	1
14855	4928	1
41088	4810	1
41088	4924	1
41088	4867	1
24500	4808	1
24500	4857	1
62532	4850	1
62532	4857	1
58700	4807	1
58700	4867	1
7135	4807	1
7135	4857	1
17901	4807	1
17901	4867	1
49451	4807	1
49451	4857	1
73391	4807	1
73391	4867	1
67864	4807	1
67864	4857	1
60177	4807	1
60177	4867	1
24959	4807	1
24959	4867	1
65262	4807	1
65262	4867	1
80167	4807	1
80167	4867	1
80167	4857	1
30090	4703	1
30090	4768	1
30090	4738	1
30090	4910	1
25705	4703	1
25705	4768	1
25705	4738	1
25705	4910	1
46118	4722	1
46118	4929	1
46118	4913	1
21256	4722	1
21256	4773	1
21256	4913	1
80872	4722	1
80872	4929	1
80872	4913	1
61365	4722	1
61365	4773	1
61365	4913	1
44324	4722	1
44324	4774	1
44324	4913	1
9550	4872	1
9550	4873	1
9550	4768	1
9550	4703	1
79867	4723	1
79867	4724	1
79867	4768	1
79867	4703	1
6830	4866	1
6830	4848	1
6830	4768	1
6830	4703	1
34975	4866	1
34975	4848	1
34975	4843	1
34975	4823	1
8542	4723	1
8542	4724	1
8542	4768	1
8542	4703	1
21126	4872	1
21126	4873	1
21126	4768	1
21126	4703	1
3480	4866	1
3480	4848	1
3480	4843	1
3480	4823	1
82328	4866	1
82328	4848	1
82328	4768	1
82328	4703	1
31610	4930	1
31610	4931	1
31610	4932	1
72812	4715	1
72812	4930	1
72812	4933	1
76591	4715	1
76591	4930	1
76591	4933	1
24886	4715	1
24886	4930	1
24886	4933	1
24980	4715	1
24980	4930	1
24980	4933	1
11383	4925	1
11383	4755	1
11383	4745	1
54	4795	1
54	4755	1
54	4744	1
77937	4794	1
77937	4755	1
77937	4745	1
9320	4795	1
9320	4755	1
9320	4745	1
32311	4925	1
32311	4755	1
32311	4744	1
36141	4738	1
36141	4910	1
36141	4745	1
36141	4744	1
4097	4738	1
4097	4853	1
4097	4934	1
4097	4852	1
21310	4738	1
21310	4708	1
21310	4710	1
45655	4738	1
45655	4910	1
45655	4745	1
2472	4738	1
2472	4910	1
2472	4744	1
10938	4808	1
10938	4823	1
19660	4843	1
19660	4807	1
13909	4807	1
13909	4815	1
31193	4850	1
31193	4817	1
10349	4810	1
10349	4882	1
75723	4843	1
75723	4807	1
69156	4808	1
69156	4815	1
1658	4882	1
1658	4817	1
18960	4734	1
18960	4778	1
53576	4755	1
53576	4736	1
37008	4736	1
37008	4875	1
9177	4778	1
9177	4816	1
31928	4755	1
31928	4734	1
31928	4876	1
75404	4736	1
75404	4816	1
70494	4736	1
70494	4778	1
70494	4816	1
35967	4708	1
35967	4839	1
59274	4770	1
59274	4935	1
65596	4795	1
65596	4708	1
8982	4795	1
8982	4770	1
62977	4925	1
62977	4741	1
2334	4795	1
2334	4741	1
25950	4823	1
25950	4831	1
33529	4817	1
33529	4832	1
3053	4815	1
3053	4831	1
24780	4817	1
24780	4833	1
75881	4815	1
75881	4833	1
65533	4882	1
65533	4833	1
2912	4815	1
2912	4832	1
4203	4838	1
4203	4733	1
4203	4814	1
60390	4838	1
60390	4936	1
72997	4838	1
72997	4814	1
30547	4792	1
30547	4793	1
30547	4937	1
21118	4842	1
21118	4787	1
21118	4918	1
80738	4792	1
80738	4937	1
80738	4787	1
72261	4792	1
72261	4842	1
72261	4918	1
37028	4937	1
37028	4787	1
37028	4918	1
48108	4842	1
48108	4787	1
48108	4734	1
16143	4792	1
16143	4787	1
16143	4918	1
70927	4792	1
70927	4842	1
70927	4918	1
34760	4937	1
34760	4787	1
34760	4918	1
21596	4935	1
21596	4759	1
21596	4815	1
45914	4839	1
45914	4759	1
45914	4815	1
42370	4772	1
42370	4924	1
37694	4853	1
37694	4852	1
37694	4924	1
74870	4772	1
74870	4924	1
57902	4853	1
57902	4852	1
57902	4924	1
4931	4772	1
4931	4924	1
61307	4853	1
61307	4854	1
61307	4852	1
61307	4924	1
65717	4853	1
65717	4852	1
65717	4924	1
7498	4853	1
7498	4854	1
7498	4852	1
7498	4924	1
1742	4853	1
1742	4852	1
1742	4772	1
1742	4924	1
32686	4816	1
32686	4802	1
8789	4778	1
8789	4816	1
8789	4851	1
53965	4890	1
53965	4892	1
53965	4790	1
53965	4765	1
32902	4890	1
32902	4892	1
32902	4790	1
32902	4765	1
12157	4890	1
12157	4892	1
12157	4790	1
12157	4765	1
40589	4890	1
40589	4892	1
40589	4790	1
40589	4765	1
80971	4890	1
80971	4892	1
80971	4790	1
80971	4765	1
65889	4890	1
65889	4892	1
65889	4790	1
65889	4765	1
76658	4890	1
76658	4892	1
76658	4790	1
76658	4765	1
18789	4890	1
18789	4892	1
18789	4790	1
18789	4765	1
77336	4890	1
77336	4892	1
77336	4790	1
77336	4765	1
24989	4873	1
24989	4872	1
24989	4938	1
59334	4873	1
59334	4872	1
59334	4806	1
59334	4938	1
43702	4873	1
43702	4872	1
43702	4938	1
55135	4873	1
55135	4872	1
55135	4938	1
2822	4873	1
2822	4872	1
2822	4806	1
2822	4938	1
26316	4873	1
26316	4872	1
26316	4938	1
57272	4873	1
57272	4872	1
57272	4806	1
57272	4938	1
27011	4873	1
27011	4872	1
27011	4938	1
30375	4873	1
30375	4872	1
30375	4938	1
10621	4803	1
10621	4834	1
10621	4939	1
10621	4799	1
49362	4802	1
49362	4750	1
49362	4799	1
72464	4803	1
72464	4752	1
72464	4799	1
45686	4803	1
45686	4752	1
45686	4799	1
72407	4803	1
72407	4752	1
72407	4799	1
65818	4803	1
65818	4752	1
65818	4799	1
5684	4802	1
5684	4750	1
5684	4799	1
49044	4803	1
49044	4752	1
49044	4799	1
80915	4803	1
80915	4752	1
80915	4799	1
68197	4803	1
68197	4752	1
68197	4799	1
16420	4813	1
16420	4703	1
16420	4768	1
77360	4874	1
77360	4703	1
39701	4813	1
39701	4768	1
66659	4874	1
66659	4703	1
31248	4874	1
31248	4703	1
71543	4874	1
71543	4703	1
8439	4874	1
8439	4703	1
57996	4912	1
57996	4936	1
64279	4785	1
64279	4936	1
18429	4716	1
18429	4733	1
46432	4912	1
46432	4936	1
72340	4785	1
72340	4936	1
51497	4912	1
51497	4936	1
64984	4716	1
64984	4936	1
29642	4845	1
29642	4783	1
17113	4845	1
17113	4783	1
46197	4845	1
46197	4783	1
10558	4845	1
10558	4783	1
79558	4845	1
79558	4783	1
58926	4870	1
58926	4940	1
58926	4886	1
22381	4870	1
22381	4940	1
22381	4941	1
22381	4886	1
52755	4870	1
52755	4826	1
6917	4845	1
6917	4844	1
6917	4769	1
66954	4845	1
66954	4844	1
66954	4769	1
18403	4845	1
18403	4844	1
18403	4769	1
54852	4830	1
54852	4753	1
54852	4928	1
70901	4927	1
70901	4719	1
52171	4927	1
52171	4710	1
52171	4708	1
61466	4830	1
61466	4753	1
61466	4927	1
62923	4927	1
62923	4719	1
62923	4785	1
62923	4912	1
3849	4927	1
3849	4708	1
51978	4830	1
51978	4753	1
51978	4928	1
52337	4927	1
52337	4719	1
52337	4785	1
52337	4912	1
15957	4880	1
15957	4872	1
38616	4880	1
38616	4872	1
38616	4873	1
48688	4880	1
48688	4879	1
48688	4873	1
17958	4880	1
17958	4879	1
17958	4872	1
17958	4873	1
11230	4880	1
11230	4879	1
11230	4872	1
11230	4873	1
12688	4880	1
12688	4879	1
12688	4872	1
12688	4873	1
33828	4880	1
33828	4879	1
33828	4872	1
33828	4873	1
30437	4880	1
30437	4879	1
30437	4872	1
30437	4873	1
3758	4880	1
3758	4879	1
3758	4872	1
3758	4873	1
66858	4880	1
66858	4879	1
66858	4872	1
66858	4873	1
39087	4942	1
39087	4943	1
39087	4783	1
39087	4784	1
17201	4745	1
17201	4744	1
17201	4876	1
20284	4745	1
20284	4744	1
20284	4875	1
20284	4876	1
39141	4745	1
39141	4744	1
39141	4876	1
22818	4745	1
22818	4744	1
22818	4875	1
22818	4876	1
53446	4745	1
53446	4744	1
53446	4876	1
82132	4745	1
82132	4744	1
82132	4875	1
82132	4876	1
33210	4745	1
33210	4744	1
33210	4875	1
33210	4876	1
41293	4795	1
41293	4944	1
34939	4795	1
34939	4944	1
61384	4795	1
61384	4822	1
53226	4795	1
53226	4944	1
23945	4795	1
23945	4944	1
52401	4795	1
52401	4944	1
10522	4795	1
10522	4944	1
79135	4795	1
79135	4944	1
42098	4795	1
42098	4944	1
51878	4826	1
51878	4830	1
51878	4753	1
40110	4826	1
40110	4830	1
40110	4753	1
8142	4826	1
8142	4770	1
45849	4826	1
45849	4830	1
45849	4753	1
45849	4770	1
43387	4826	1
43387	4830	1
43387	4753	1
43387	4770	1
55462	4826	1
55462	4830	1
55462	4753	1
16609	4826	1
16609	4830	1
16609	4753	1
13634	4826	1
13634	4830	1
13634	4753	1
13634	4770	1
33052	4792	1
33052	4918	1
25847	4793	1
25847	4734	1
12789	4792	1
12789	4734	1
33332	4792	1
33332	4734	1
48299	4793	1
48299	4734	1
50465	4792	1
50465	4734	1
70697	4918	1
70697	4782	1
75675	4734	1
75675	4782	1
64708	4734	1
64708	4781	1
66685	4755	1
66685	4945	1
11832	4755	1
11832	4945	1
44360	4755	1
44360	4946	1
43027	4755	1
43027	4947	1
7749	4836	1
7749	4745	1
7749	4744	1
9538	4836	1
9538	4745	1
15870	4836	1
15870	4745	1
15870	4744	1
57641	4836	1
57641	4745	1
77561	4836	1
77561	4745	1
77561	4744	1
15524	4836	1
15524	4745	1
3380	4836	1
3380	4745	1
3380	4744	1
59454	4836	1
59454	4745	1
36007	4836	1
36007	4745	1
36007	4744	1
883	4836	1
883	4745	1
883	4744	1
36231	4948	1
36231	4917	1
1180	4948	1
1180	4917	1
12879	4948	1
12879	4917	1
39191	4731	1
39191	4728	1
39191	4758	1
39191	4756	1
60826	4876	1
60826	4875	1
60826	4758	1
60826	4756	1
79605	4752	1
79605	4758	1
79605	4756	1
73386	4876	1
73386	4875	1
73386	4758	1
73386	4756	1
72987	4752	1
72987	4758	1
72987	4756	1
53880	4731	1
53880	4728	1
53880	4758	1
53880	4756	1
66029	4876	1
66029	4875	1
66029	4758	1
66029	4756	1
11138	4731	1
11138	4728	1
11138	4758	1
11138	4756	1
25623	4917	1
25623	4916	1
25623	4880	1
54466	4880	1
54466	4913	1
66177	4880	1
66177	4839	1
66177	4935	1
61387	4917	1
61387	4916	1
61387	4880	1
47809	4880	1
47809	4839	1
47809	4935	1
10575	4917	1
10575	4916	1
10575	4880	1
20500	4767	1
20500	4769	1
20500	4840	1
20500	4811	1
58421	4767	1
58421	4769	1
58421	4840	1
58421	4811	1
5724	4767	1
5724	4769	1
5724	4840	1
5724	4811	1
37773	4767	1
37773	4769	1
37773	4840	1
37773	4811	1
5029	4767	1
5029	4769	1
5029	4840	1
24871	4767	1
24871	4769	1
24871	4840	1
24871	4811	1
38704	4916	1
38704	4917	1
38704	4728	1
38704	4731	1
62150	4916	1
62150	4917	1
62150	4728	1
62150	4731	1
24947	4916	1
24947	4917	1
24947	4728	1
24947	4731	1
37830	4916	1
37830	4917	1
37830	4728	1
37830	4731	1
15384	4915	1
15384	4800	1
15384	4782	1
8051	4949	1
8051	4800	1
8051	4781	1
9267	4926	1
9267	4800	1
9267	4782	1
24307	4915	1
24307	4800	1
24307	4781	1
52496	4926	1
52496	4800	1
52496	4782	1
57062	4949	1
57062	4800	1
57062	4781	1
74518	4915	1
74518	4800	1
74518	4782	1
15254	4926	1
15254	4800	1
15254	4782	1
50227	4807	1
50227	4766	1
50227	4855	1
71893	4807	1
71893	4913	1
34674	4807	1
34674	4766	1
34674	4855	1
53938	4807	1
53938	4766	1
53938	4855	1
64360	4807	1
64360	4766	1
64360	4855	1
42358	4807	1
42358	4766	1
42358	4855	1
79310	4766	1
79310	4855	1
79310	4750	1
58987	4807	1
58987	4913	1
4402	4807	1
4402	4766	1
4402	4855	1
51881	4876	1
51881	4875	1
51881	4770	1
17690	4782	1
17690	4950	1
5832	4781	1
5832	4782	1
5832	4950	1
5832	4838	1
46636	4782	1
46636	4838	1
51829	4781	1
51829	4782	1
51829	4950	1
2632	4782	1
2632	4950	1
36228	4781	1
36228	4782	1
36228	4950	1
36228	4838	1
34616	4781	1
34616	4782	1
34616	4950	1
34616	4838	1
26431	4803	1
26431	4892	1
26431	4704	1
79553	4802	1
79553	4890	1
79553	4702	1
3101	4802	1
3101	4890	1
3101	4702	1
3101	4704	1
46083	4803	1
46083	4892	1
27957	4802	1
27957	4890	1
27957	4702	1
27957	4704	1
74901	4803	1
74901	4892	1
74901	4890	1
49940	4803	1
49940	4702	1
49940	4704	1
42453	4803	1
42453	4892	1
36393	4802	1
36393	4890	1
36393	4702	1
58785	4802	1
58785	4890	1
58785	4702	1
58785	4704	1
65432	4844	1
65432	4823	1
603	4845	1
603	4882	1
79058	4709	1
79058	4931	1
65151	4707	1
65151	4931	1
20813	4709	1
20813	4901	1
51843	4709	1
51843	4931	1
70426	4709	1
70426	4901	1
58682	4709	1
58682	4931	1
24437	4709	1
24437	4931	1
43840	4709	1
43840	4901	1
61802	4709	1
61802	4931	1
20141	4754	1
20141	4830	1
36804	4837	1
36804	4751	1
59003	4766	1
59003	4744	1
65004	4855	1
65004	4745	1
26359	4766	1
26359	4744	1
21722	4855	1
21722	4744	1
33748	4766	1
33748	4744	1
63073	4855	1
63073	4744	1
8110	4766	1
8110	4744	1
15089	4855	1
15089	4744	1
42789	4779	1
42789	4716	1
6552	4779	1
6552	4949	1
9670	4779	1
9670	4721	1
16189	4779	1
16189	4716	1
57513	4779	1
57513	4949	1
63431	4779	1
63431	4721	1
16134	4779	1
16134	4716	1
25403	4779	1
25403	4949	1
77380	4816	1
77380	4829	1
38263	4806	1
38263	4854	1
11214	4829	1
11214	4854	1
72170	4816	1
72170	4854	1
63597	4829	1
63597	4854	1
1983	4816	1
1983	4829	1
72154	4731	1
72154	4750	1
43179	4731	1
43179	4750	1
23735	4731	1
23735	4750	1
27734	4731	1
27734	4750	1
1114	4731	1
1114	4750	1
2296	4732	1
2296	4744	1
2296	4799	1
68881	4741	1
68881	4951	1
68881	4948	1
64961	4741	1
64961	4951	1
64961	4952	1
28875	4741	1
28875	4951	1
28875	4948	1
33852	4741	1
33852	4951	1
33852	4948	1
2526	4741	1
2526	4951	1
2526	4948	1
33044	4741	1
33044	4951	1
33044	4948	1
63580	4741	1
63580	4951	1
63580	4948	1
65186	4741	1
65186	4951	1
65186	4948	1
12229	4741	1
12229	4951	1
12229	4948	1
3534	4704	1
3534	4702	1
3534	4953	1
3534	4898	1
20221	4857	1
20221	4867	1
20221	4704	1
20221	4702	1
60414	4857	1
60414	4867	1
60414	4704	1
60414	4702	1
41300	4857	1
41300	4867	1
41300	4704	1
41300	4702	1
63068	4857	1
63068	4867	1
63068	4704	1
63068	4702	1
28202	4857	1
28202	4867	1
28202	4704	1
28202	4702	1
75214	4857	1
75214	4867	1
75214	4704	1
75214	4702	1
59246	4857	1
59246	4867	1
59246	4704	1
59246	4702	1
52031	4801	1
52031	4954	1
52031	4761	1
33468	4801	1
33468	4941	1
33468	4954	1
33468	4761	1
45400	4892	1
45400	4724	1
45400	4723	1
32752	4890	1
32752	4822	1
5987	4892	1
5987	4944	1
5987	4724	1
5987	4723	1
5841	4892	1
5841	4944	1
5841	4724	1
5841	4723	1
79377	4892	1
79377	4944	1
69966	4892	1
69966	4724	1
69966	4723	1
70519	4892	1
70519	4944	1
70519	4724	1
70519	4723	1
66218	4892	1
66218	4724	1
66218	4723	1
35046	4826	1
35046	4944	1
14751	4871	1
14751	4705	1
42323	4826	1
42323	4712	1
46198	4826	1
46198	4923	1
28252	4871	1
28252	4712	1
73027	4826	1
73027	4944	1
61414	4849	1
61414	4913	1
54679	4849	1
54679	4913	1
67675	4849	1
67675	4913	1
48654	4849	1
48654	4913	1
25581	4849	1
25581	4913	1
46266	4849	1
46266	4913	1
18407	4849	1
18407	4913	1
44092	4849	1
44092	4913	1
20351	4849	1
20351	4913	1
56167	4904	1
56167	4786	1
11595	4904	1
11595	4786	1
37905	4904	1
37905	4786	1
41296	4904	1
41296	4786	1
19811	4800	1
19811	4900	1
19811	4738	1
19811	4910	1
23366	4832	1
23366	4955	1
23366	4752	1
39881	4851	1
39881	4816	1
39881	4738	1
45088	4857	1
45088	4816	1
45088	4738	1
42288	4831	1
42288	4867	1
42288	4857	1
74047	4816	1
74047	4955	1
74047	4752	1
68974	4741	1
68974	4731	1
68974	4956	1
38888	4731	1
38888	4728	1
38888	4956	1
82173	4741	1
82173	4731	1
82173	4956	1
53370	4720	1
53370	4846	1
70681	4735	1
70681	4771	1
70681	4800	1
72511	4737	1
72511	4739	1
72511	4896	1
43433	4735	1
43433	4773	1
43433	4896	1
8097	4735	1
8097	4773	1
8097	4896	1
47315	4737	1
47315	4771	1
47315	4800	1
20027	4739	1
20027	4771	1
20027	4896	1
70212	4739	1
70212	4771	1
70212	4896	1
40896	4802	1
40896	4803	1
40896	4923	1
57327	4779	1
57327	4803	1
30822	4803	1
30822	4923	1
46778	4779	1
46778	4803	1
27977	4803	1
27977	4712	1
31083	4803	1
31083	4712	1
38807	4779	1
38807	4803	1
22125	4779	1
22125	4803	1
56578	4778	1
56578	4796	1
56578	4845	1
80639	4891	1
80639	4796	1
20358	4778	1
20358	4796	1
20358	4845	1
19521	4778	1
19521	4796	1
19521	4845	1
10247	4778	1
10247	4796	1
10247	4845	1
7387	4778	1
7387	4796	1
1269	4891	1
1269	4796	1
2944	4778	1
2944	4796	1
2944	4845	1
25874	4778	1
25874	4845	1
62052	4725	1
62052	4715	1
45658	4796	1
45658	4717	1
76513	4796	1
76513	4715	1
49574	4928	1
49574	4725	1
8269	4732	1
8269	4855	1
34807	4766	1
34807	4715	1
62678	4732	1
62678	4717	1
6635	4855	1
6635	4715	1
34976	4855	1
34976	4715	1
71363	4732	1
71363	4855	1
34272	4766	1
34272	4715	1
58284	4732	1
58284	4855	1
55263	4855	1
55263	4715	1
70736	4957	1
70736	4959	1
70736	4732	1
5600	4732	1
5600	4953	1
29332	4732	1
29332	4953	1
57461	4732	1
57461	4953	1
54580	4732	1
54580	4953	1
26128	4732	1
26128	4953	1
73754	4732	1
73754	4953	1
19446	4732	1
19446	4953	1
17632	4732	1
17632	4953	1
69799	4778	1
69799	4925	1
69799	4794	1
69799	4815	1
33870	4891	1
33870	4794	1
33870	4815	1
799	4778	1
799	4794	1
799	4815	1
15952	4794	1
15952	4817	1
15952	4815	1
44703	4778	1
44703	4891	1
44703	4794	1
47816	4778	1
47816	4891	1
47816	4794	1
30899	4794	1
30899	4817	1
30899	4815	1
71438	4778	1
71438	4891	1
71438	4794	1
13009	4778	1
13009	4891	1
13009	4794	1
63628	4753	1
63628	4872	1
8117	4710	1
8117	4753	1
38149	4753	1
38149	4732	1
77893	4708	1
77893	4830	1
58744	4708	1
58744	4830	1
70920	4710	1
70920	4753	1
6777	4753	1
6777	4732	1
62863	4708	1
62863	4830	1
69559	4796	1
69559	4960	1
67016	4810	1
67016	4731	1
31543	4810	1
31543	4731	1
49652	4810	1
49652	4731	1
41714	4850	1
41714	4731	1
57498	4810	1
57498	4731	1
6915	4810	1
6915	4731	1
43604	4808	1
43604	4731	1
26773	4810	1
26773	4731	1
67533	4808	1
67533	4731	1
34044	4810	1
34044	4883	1
58541	4753	1
58541	4770	1
73359	4753	1
73359	4880	1
10243	4753	1
10243	4880	1
1118	4753	1
1118	4770	1
6220	4753	1
6220	4880	1
51951	4753	1
51951	4770	1
19230	4753	1
19230	4880	1
12749	4753	1
12749	4770	1
16057	4753	1
16057	4880	1
18623	4831	1
18623	4832	1
18623	4770	1
16137	4717	1
16137	4800	1
6748	4715	1
6748	4849	1
56651	4717	1
56651	4738	1
75691	4717	1
75691	4738	1
61663	4715	1
61663	4800	1
32068	4717	1
32068	4849	1
79589	4715	1
79589	4800	1
78324	4717	1
78324	4702	1
39143	4702	1
39143	4738	1
48231	4704	1
48231	4738	1
2607	4895	1
2607	4800	1
63172	4961	1
63172	4848	1
48597	4896	1
48597	4800	1
73279	4961	1
73279	4848	1
30521	4961	1
30521	4866	1
57087	4961	1
57087	4848	1
40501	4961	1
40501	4848	1
82012	4961	1
82012	4848	1
44234	4961	1
44234	4866	1
62012	4738	1
62012	4710	1
75030	4751	1
75030	4851	1
61308	4840	1
61308	4851	1
21621	4751	1
21621	4851	1
1032	4840	1
1032	4851	1
51937	4751	1
51937	4742	1
10280	4751	1
10280	4851	1
23651	4722	1
23651	4894	1
23651	4910	1
23651	4738	1
41845	4722	1
41845	4900	1
41845	4910	1
41845	4738	1
72544	4722	1
72544	4900	1
72544	4910	1
72544	4738	1
25359	4722	1
25359	4900	1
25359	4910	1
25359	4738	1
62427	4722	1
62427	4900	1
62427	4910	1
62427	4738	1
9806	4722	1
9806	4900	1
9806	4910	1
9806	4738	1
80522	4722	1
80522	4900	1
80522	4910	1
80522	4738	1
26544	4722	1
26544	4900	1
26544	4910	1
26544	4738	1
1726	4722	1
1726	4900	1
1726	4910	1
1726	4738	1
40114	4913	1
40114	4784	1
40114	4783	1
56672	4913	1
56672	4784	1
56672	4783	1
26001	4913	1
26001	4784	1
26001	4783	1
53207	4913	1
53207	4784	1
53207	4783	1
79584	4913	1
79584	4784	1
79584	4783	1
38014	4913	1
38014	4784	1
38014	4783	1
50855	4913	1
50855	4784	1
50855	4783	1
19004	4913	1
19004	4784	1
19004	4783	1
55024	4924	1
55024	4962	1
55024	4888	1
45876	4924	1
